code,market,name,sector
019490,KOSPI,하이트론,영상음향
000080,KOSPI,하이트진로,주류
000140,KOSPI,하이트진로홀딩스,금융
066130,KOSDAQ,하츠,가정용 기기 제조업
152550,KOSPI,한국ANKOR유전,신탁투자업
004590,KOSDAQ,한국가구,생활용품 도매업
036460,KOSPI,한국가스공사,연료용 가스 제조 및 배관공급업
039340,KOSDAQ,한국경제TV,방송업
005430,KOSPI,한국공항,기타 운송관련 서비스업
071050,KOSPI,한국금융지주,금융
034950,KOSDAQ,한국기업평가,기타 사업지원 서비스업
010040,KOSPI,한국내화,"내화, 비내화 요업제품 제조업"
025540,KOSPI,한국단자,전동기계
222980,KOSDAQ,한국맥널티,식품제조
004090,KOSPI,한국석유,기타 비철강 광물제품 제조업
025550,KOSDAQ,한국선재,철강
002200,KOSPI,한국수출포장,"골판지, 종이 상자 및 종이용기 제조업"
002960,KOSPI,한국쉘석유,석유 정제품 제조업
023890,KOSDAQ,한국아트라스비엑스,일차전지 및 축전지 제조업
017890,KOSDAQ,한국알콜,화학
123890,KOSPI,한국자산신탁,신탁투자업
015760,KOSPI,한국전력,전기업
041460,KOSDAQ,한국전자인증,IT
006200,KOSPI,한국전자홀딩스,금융
101680,KOSDAQ,한국정밀기계,기계제조
039740,KOSDAQ,한국정보공학,도매업
053300,KOSDAQ,한국정보인증,IT
025770,KOSDAQ,한국정보통신,전기통신
009540,KOSPI,한국조선해양,선박 및 보트 건조업
023350,KOSPI,한국종합기술,"건축기술, 엔지니어링 및 관련 기술 서비스업"
025890,KOSPI,한국주강,기계제조
000970,KOSPI,한국주철관,철강
104700,KOSPI,한국철강,철강
017960,KOSPI,한국카본,"구조용 철강제품, 탱크 및 증기발생기 제조업"
054040,KOSDAQ,한국컴퓨터,전자
050540,KOSDAQ,한국코퍼레이션,기타 사업지원 서비스업
161890,KOSPI,한국콜마,화학
024720,KOSPI,한국콜마홀딩스,금융
021650,KOSDAQ,한국큐빅,화학
161390,KOSPI,한국타이어앤테크놀로,지                               고무제품 제조업
053590,KOSDAQ,한국테크놀로지,자동차
000240,KOSPI,한국테크놀로지그룹,금융
034830,KOSPI,한국토지신탁,신탁투자업
007280,KOSPI,한국특수형강,철강
168490,KOSPI,한국패러랠,신탁투자업
037230,KOSDAQ,한국팩키지,"골판지, 종이 상자 및 종이용기 제조업"
010100,KOSPI,한국프랜지,자동차
047810,KOSPI,한국항공우주,"항공기,우주선 및 부품 제조업"
123690,KOSPI,한국화장품,생활용품 도매업
003350,KOSPI,한국화장품제조,화학
030520,KOSDAQ,한글과컴퓨터,IT
052600,KOSDAQ,한네트,전기통신
011500,KOSPI,한농화성,화학
256150,KOSDAQ,한독크린텍,기계
014790,KOSPI,한라,토목 건설업
092460,KOSDAQ,한라IMS,선박 및 보트 건조업
060980,KOSPI,한라홀딩스,금융
039670,KOSDAQ,한류타임즈,"서적, 잡지 및 기타 인쇄물 출판업"
053690,KOSPI,한미글로벌,"건축기술, 엔지니어링 및 관련 기술 서비스업"
042700,KOSPI,한미반도체,기계제조
008930,KOSPI,한미사이언스,금융
047080,KOSDAQ,한빛소프트,IT
009240,KOSPI,한샘,생활용품 도매업
020000,KOSPI,한섬,의류
003680,KOSPI,한성기업,수산물 가공 및 저장 처리업
105630,KOSPI,한세실업,의류
069640,KOSPI,한세엠케이,"섬유, 의복, 신발 및 가죽제품 소매업"
016450,KOSPI,한세예스24홀딩스,의류
010420,KOSPI,한솔PNS,도매업
009180,KOSPI,한솔로지스틱스,기타 운송관련 서비스업
070590,KOSDAQ,한솔인티큐브,IT
213500,KOSPI,한솔제지,"펄프, 종이 및 판지 제조업"
014680,KOSPI,한솔케미칼,화학
004710,KOSPI,한솔테크닉스,전자
004150,KOSPI,한솔홀딩스,금융
025750,KOSPI,한솔홈데코,제재 및 목재 가공업
226440,KOSDAQ,한송네오텍,기계제조
004960,KOSPI,한신공영,건설주
011700,KOSPI,한신기계,기계
078350,KOSDAQ,한양디지텍,반도체
045100,KOSDAQ,한양이엔지,"건축기술, 엔지니어링 및 관련 기술 서비스업"
001750,KOSPI,한양증권,금융
018880,KOSPI,한온시스템,기계
014130,KOSPI,한익스프레스,화물운송
046110,KOSDAQ,한일네트웍스,IT
024740,KOSDAQ,한일단조,자동차
005860,KOSDAQ,한일사료,동물용 사료 및 조제식품 제조업
300720,KOSPI,한일시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업"
123840,KOSDAQ,한일진공,기계제조
002220,KOSPI,한일철강,철강
006390,KOSPI,한일현대시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업"
003300,KOSPI,한일홀딩스,"시멘트, 석회, 플라스터 및 그 제품 제조업"
007770,KOSDAQ,한일화학,화학
051600,KOSPI,한전KPS,전기통신업
052690,KOSPI,한전기술,"건축기술, 엔지니어링 및 관련 기술 서비스업"
130660,KOSPI,한전산업,"건축기술, 엔지니어링 및 관련 기술 서비스업"
002320,KOSPI,한진,화물운송
097230,KOSPI,한진중공업,토목 건설업
003480,KOSPI,한진중공업홀딩스,연료용 가스 제조 및 배관공급업
180640,KOSPI,한진칼,항공 여객 운송업
005110,KOSPI,한창,기계장비 및 관련 물품 도매업
079170,KOSDAQ,한창산업,철강
009460,KOSPI,한창제지,"펄프, 종이 및 판지 제조업"
086960,KOSDAQ,한컴MDS,IT
054920,KOSDAQ,한컴위드,IT
002680,KOSDAQ,한탑,"곡물가공품, 전분 및 전분제품 제조업"
066110,KOSDAQ,한프,컴퓨터 및 주변장치 제조업
000880,KOSPI,한화,화학
088350,KOSPI,한화생명,보험업
000370,KOSPI,한화손해보험,보험업
009830,KOSPI,한화솔루션,화학
272210,KOSPI,한화시스템,전자
012450,KOSPI,한화에어로스페이스,"항공기,우주선 및 부품 제조업"
003530,KOSPI,한화투자증권,금융
102210,KOSDAQ,해덕파워웨이,선박 및 보트 건조업
220630,KOSDAQ,해마로푸드서비스,음식도매
195870,KOSPI,해성디에스,전자
034810,KOSDAQ,해성산업,부동산
076610,KOSDAQ,해성옵틱스,사진장비 및 광학기기 제조업
101530,KOSPI,해태제과식품,식품제조
220180,KOSDAQ,핸디소프트,IT
143210,KOSPI,핸즈코퍼레이션,자동차
008800,KOSDAQ,행남사,식품제조
000720,KOSPI,현대건설,토목 건설업
267270,KOSPI,현대건설기계,기계
170030,KOSDAQ,현대공업,자동차
005440,KOSPI,현대그린푸드,소매업
086280,KOSPI,현대글로비스,기타 운송관련 서비스업
064350,KOSPI,현대로템,철도장비 제조업
079430,KOSPI,현대리바트,가구 제조업
012330,KOSPI,현대모비스,자동차
010620,KOSPI,현대미포조선,선박 및 보트 건조업
069960,KOSPI,현대백화점,소매업
004560,KOSPI,현대비앤지스틸,철강
016790,KOSDAQ,현대사료,동물용 사료 및 조제식품 제조업
011760,KOSPI,현대상사,도매업
322000,KOSPI,현대에너지솔루션,반도체
017800,KOSPI,현대엘리베이,기계
307950,KOSPI,현대오토에버,IT
011210,KOSPI,현대위아,자동차
267260,KOSPI,현대일렉트릭,전동기계
004020,KOSPI,현대제철,철강
267250,KOSPI,현대중공업지주,석유 정제품 제조업
005380,KOSPI,현대차,자동차용 엔진 및 자동차 제조업
001500,KOSPI,현대차증권,금융
227840,KOSPI,현대코퍼레이션홀딩스,음식도매
039010,KOSDAQ,현대통신,통신방송
126560,KOSPI,현대퓨처넷,방송업
001450,KOSPI,현대해상,보험업
057050,KOSPI,현대홈쇼핑,무점포 소매업
092300,KOSDAQ,현우산업,전자
053660,KOSDAQ,현진소재,기타 철강 가공제품 제조업
011080,KOSDAQ,형지I&C,의류
093240,KOSPI,형지엘리트,의류
003010,KOSPI,혜인,기계장비 및 관련 물품 도매업
111110,KOSPI,호전실업,의류
008770,KOSPI,호텔신라,기타 상품 전문 소매업
060560,KOSDAQ,홈센타홀딩스,도매업
064240,KOSDAQ,홈캐스트,영상음향
039610,KOSDAQ,화성밸브,기계
002460,KOSPI,화성산업,건설주
013520,KOSPI,화승알앤에이,자동차
241590,KOSPI,화승엔터프라이즈,신발 및 신발 부분품 제조업
006060,KOSPI,화승인더,화학
010690,KOSPI,화신,자동차
126640,KOSDAQ,화신정공,자동차
133820,KOSPI,화인베스틸,철강
010660,KOSPI,화천기계,기계제조
000850,KOSPI,화천기공,기계제조
032560,KOSPI,황금에스티,철강
004800,KOSPI,효성,금융
094280,KOSPI,효성ITX,기타 사업지원 서비스업
097870,KOSDAQ,효성오앤비,"비료, 농약 및 살균, 살충제 제조업"
298040,KOSPI,효성중공업,전동기계
298050,KOSPI,효성첨단소재,화학섬유 제조업
298020,KOSPI,효성티앤씨,화학섬유 제조업
298000,KOSPI,효성화학,화학
093370,KOSPI,후성,화학
050090,KOSDAQ,휘닉스소재,전자
081660,KOSPI,휠라홀딩스,생활용품 도매업
290270,KOSDAQ,휴네시온,IT
005870,KOSPI,휴니드,통신방송
090710,KOSDAQ,휴림로봇,기계제조
115160,KOSDAQ,휴맥스,영상음향
079980,KOSPI,휴비스,화학섬유 제조업
005010,KOSPI,휴스틸,철강
069260,KOSPI,휴켐스,화학
024060,KOSDAQ,흥구석유,도매업
010240,KOSDAQ,흥국,기계제조
189980,KOSDAQ,흥국에프엔비,비알코올음료 및 얼음 제조업
000540,KOSPI,흥국화재,보험업
003280,KOSPI,흥아해운,해상운송
037440,KOSDAQ,희림,"건축기술, 엔지니어링 및 관련 기술 서비스업"
238490,KOSDAQ,힘스,기계제조
